0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6,6.1,6.2,6.3,6.4,6.5,6.6,6.7,6.8,6.9,7,7.1,7.2,7.3,7.4,7.5,7.6,7.7,7.8,7.9,8,8.1,8.2,8.3,8.4,8.5,8.6,8.7,8.8,8.9,9,9.1,9.2,9.3,9.4,9.5,9.6,9.7,9.8,9.9,10
4.363876885,1.003120732,5.192862031,1.964185495,3.393737987,2.714003694,1.85639168,2.724119644,0.862554288,4.185262655,2.830936949,1.794965264,2.025012331,6.169771481,2.637315457,2.56625501,0.769680366,0.759067844,1.092573793,2.720250425,3.991684805,2.028800228,5.480042972,2.206911668,2.496502117,3.842701588,2.321456586,1.000936829,0.944440434,2.435368668,0.429882907,6.375896346,2.780937324,2.102493138,3.371361507,0.950321361,1.657309488,5.785147833,7.390870549,5.277671795,3.524510954,0.875732039,3.23666146,3.455958138,2.399033117,4.029057095,2.750432471,2.421526797,1.728057608,4.252293126,2.036289625,0.528558978,4.395951028,6.543370848,2.468038006,3.632424834,5.621026908,4.057550638,6.233615906,1.86498599,0.969484286,5.175858102,2.152637727,1.279672373,4.809791263,2.311375862,0.822743826,2.770218563,4.449917715,2.761915602,1.356991108,3.445206918,3.815645754,1.439437849,0.921821858,3.690185356,5.150705476,1.83638937,0.75484874,2.677488307,0.660729115,2.14996987,5.267845277,2.672459891,4.894000303,4.074694911,4.076052341,3.904223658,0.484511005,1.909432851,4.253039127,3.836531541,4.990623789,2.54827364,5.446307542,1.428267149,0.804600909,0.781925407,2.007187493,1.699631641,2.53229985
2.725072802,2.517161493,4.367618065,5.363649882,3.33790355,2.499555946,3.934993029,0.987188519,4.047045749,4.257229946,4.456831837,2.759987037,2.215952789,4.794894739,2.881227049,4.018086396,3.811162236,0.967680139,4.8524893,3.123197559,2.706010265,3.306157659,3.980747581,0.518605196,4.003438304,7.747386256,2.800484413,0.845126033,5.642377561,4.477155178,2.420157004,1.166031285,4.022382232,1.463599304,2.284866947,1.948650583,0.72106717,3.494326846,2.793533255,6.120423161,2.768733661,3.584498154,4.518359625,4.64339521,1.446785659,4.400126642,3.052175295,2.286907469,3.526456519,0.226575992,4.894566068,3.792488441,2.811620966,1.021261372,2.161375673,2.096631663,0.115714976,4.693222575,0.328705101,3.066633984,1.931684019,3.826215078,3.266909791,2.196021514,2.7791013,1.819838663,2.695828295,6.405191903,3.898558304,3.019006379,3.484703001,3.178918317,3.464480536,2.493685957,2.37397059,3.421850966,0.434036991,3.26805761,2.561566255,4.618886558,2.597008913,0.762054598,1.839302774,4.688434986,5.193598374,1.665407327,4.331016821,2.367635548,0.257387912,6.444816969,5.53936332,5.267050804,2.886841986,5.349172531,1.612478064,2.153002358,4.211081448,4.447623662,1.685108955,3.604655126,1.745452831
2.76404051,6.652663534,3.90297214,1.441015457,5.293319508,4.768661704,3.663598954,3.896012115,5.42274067,4.668347221,1.654954883,1.594477531,0.175319909,3.568170853,3.06147891,2.307399327,2.053023512,2.528151048,1.247475935,1.547464903,3.242324309,4.80737188,2.948135647,2.814541515,2.25651504,2.930787307,2.54845873,5.947025288,2.04024334,1.924754435,1.433507354,0.642319801,3.950570622,5.569692287,3.43935299,4.667240861,1.043789311,0.589574294,1.543945185,2.334651923,2.349825052,3.499098516,4.914638097,3.036765051,2.921751133,5.596507122,1.867664011,3.615433291,4.527419132,4.345355926,4.928081147,3.912474504,2.349718681,0.614477677,3.585186125,1.452693972,0.58199391,0.692096375,3.953769988,4.613267381,4.019536806,5.254844986,2.45010957,3.497798542,2.1191483,4.194213021,3.468774371,4.215651197,1.997429413,1.74692329,0.774296136,3.190858743,3.919946951,1.809937788,3.164060845,1.573179342,2.814248938,6.969186584,2.777184496,2.463084557,2.563034144,3.340310583,1.740453464,3.948422174,2.938764065,3.669618403,3.550447914,3.866324794,3.608180231,1.788146208,3.316829011,2.503430672,5.643825343,1.379017403,3.79852112,2.311117078,3.139213908,3.049681101,2.304533151,6.378737478,3.247114563
2.286431275,5.387265409,4.987413842,5.142802415,6.165916169,4.778479751,4.255782025,1.999635877,1.814152612,2.280056173,2.638867547,5.712398721,2.17118607,2.448766081,1.396375452,4.341140905,0.451000313,4.272844907,3.691804919,2.451083275,0.464215663,2.676464601,2.38576459,2.250829919,7.026737537,2.582354635,1.862541232,4.814109774,5.421594306,4.939897954,2.787400852,2.327781482,3.237036451,7.392352837,4.15189005,6.08433122,1.938983989,2.383521358,3.26719457,3.024503441,1.41203102,1.218014069,1.521249776,5.584319985,2.388866511,2.859471083,2.611827827,4.579560571,2.346147794,0.621761726,1.750680064,4.308479428,1.511339525,2.550580184,2.636820837,3.876650418,6.69571697,0.94415211,1.44527569,4.895235398,2.227267967,3.535031972,3.929699767,3.897170537,5.474423548,4.874484584,3.794726199,4.162535995,2.718884,2.634152373,3.661075888,6.873996132,2.561308827,1.173829719,0.740845004,3.230403914,3.094585916,1.485261485,2.532370563,3.815803424,2.270133601,1.078421933,0.639516779,0.11377099,2.862643693,3.603716037,2.330459844,4.112958934,3.731208941,6.699240561,6.246828199,2.400092411,0.649830206,3.465929695,0.841870048,3.270697977,4.824273713,0.710430303,3.726782701,6.099725706,3.919632098
4.284333014,1.899690563,1.591976189,0.921797703,0.412204081,2.045608621,2.36961422,4.629854635,1.908943005,1.719180677,2.575719469,0.828078042,1.888663965,4.806743551,1.635638478,1.536739282,2.178447414,7.459736911,4.679764673,2.987644097,3.394253888,2.867331204,0.53672499,5.66696823,0.337995158,6.432404332,3.311540659,0.308492813,4.875090493,2.502705635,6.097554804,4.051857503,1.466399965,2.17588045,2.945860089,1.842832873,1.584077607,1.7034284,2.639493605,3.016227794,0.821041767,2.707691502,2.064087007,3.782901665,3.368654753,0.33688695,3.059522299,2.369201008,2.044191684,1.461098211,1.245673208,2.590042493,1.344582971,3.887303312,4.587676721,3.810896956,1.999537064,5.815811093,3.336774138,0.960846744,4.869960257,0.287724769,3.642505065,1.761547866,3.345642255,1.363926092,1.531054725,0.198987608,2.051853596,2.294714632,1.945596246,2.524891368,1.967086327,2.387193712,5.036330369,5.242321457,1.283876748,0.431918722,2.886063966,2.436220197,2.491439559,3.224698082,3.087640216,6.777319007,5.654880256,3.33671486,0.932218865,1.604427754,1.544945393,2.946601091,5.664849317,4.885673693,0.990601985,4.001309006,3.048284103,3.382804861,1.079324034,1.765540866,4.292920577,2.808712625,4.243225916
5.878998303,2.682435319,1.685761342,4.030093756,0.351858317,1.637031598,4.291090602,0.422418276,4.165809449,4.396981095,1.345585814,4.486409961,0.78011242,1.422456568,2.651247424,0.789996666,2.037054139,4.473266956,4.611422168,1.387213632,1.720453051,2.638164104,3.15521876,5.679325103,2.005115843,5.192439715,2.607302159,2.819651744,5.493393483,3.506947024,2.255086285,3.228549922,1.923853607,6.309510785,2.647690164,1.182839015,6.32330222,3.877989645,2.278725187,1.410106787,4.31670779,4.589626613,2.325820912,3.233348956,1.398091944,2.362939234,2.381884578,4.219228064,0.922766421,3.472255671,5.699435445,2.977885871,3.436151772,2.097955538,3.241624807,8.017067685,3.815432053,1.589528068,7.287993233,1.981647617,2.848910225,0.936904435,4.949601126,1.726826346,4.038542467,1.170088222,0.968875175,3.150180806,2.854210549,2.75198301,3.816189199,5.145682416,2.081142888,2.369090523,2.277415921,2.219987934,2.777777253,2.619592928,1.535114599,3.369712217,3.495328919,4.679579672,3.051366669,5.5714401,3.224736309,1.063285427,3.714508018,4.083531975,4.852805917,1.566460237,2.036281175,4.571846764,4.841255947,1.203377023,2.484391593,3.148813742,3.538935075,2.672067382,4.974822164,0.273685826,3.426963505
2.507745951,2.970128803,4.38596497,1.152293721,2.94101717,5.070147114,5.379075127,0.670267156,2.59152906,3.085602856,0.365797686,3.73185703,1.471580975,4.105535889,1.216528397,3.268251764,3.642702192,2.957801302,1.549192928,3.896495557,5.029660067,4.800550233,4.150894704,2.893262628,1.876291205,1.932467185,1.531243652,2.779541608,2.05532263,2.863092204,1.785340285,3.085198461,1.331997978,3.313911457,1.971105816,2.763051119,2.32348542,3.954666447,2.669635973,4.167246347,6.022503437,1.022414798,1.508443108,1.455077657,5.247038247,2.275309944,2.320510197,1.296639109,3.681311605,3.420088277,6.729512572,2.157014828,4.067060924,2.191223924,2.664055428,2.452392071,1.761067114,3.335115921,0.363333794,3.632748923,2.614588717,3.25789114,4.579851945,2.540096896,1.259863816,2.437525376,4.833512023,3.035642859,2.885498774,2.52666951,1.862050041,4.839861876,3.190378914,4.769547487,1.354755157,1.076180148,1.460451368,0.612977949,1.408997601,4.559981129,2.02913464,2.376704743,2.026654811,3.541947018,3.076282502,3.208742735,2.704583223,4.40402887,2.145487952,2.093231156,2.058023037,2.773347824,4.839474006,3.998261129,5.551299975,3.393041312,0.526257886,1.998600089,3.758226514,1.52799362,2.745549956
0.880616412,3.663765171,2.578561664,1.700104306,4.221317517,2.586131391,2.215460235,2.885572817,1.628022512,3.222178799,0.821534904,0.937899824,3.170854532,3.891801634,2.507030335,3.530306238,1.393025355,2.635853732,4.839941713,4.344910077,3.173244976,1.229563474,5.014491691,1.141630002,1.167026693,2.813898766,1.198517013,2.229092545,1.31411014,3.11141724,6.370361254,0.489213119,4.21144616,2.804303176,2.913772993,2.535425199,7.218272197,1.990345634,2.021649381,3.833668958,3.490245933,2.512399757,3.184565628,2.766554506,3.753593915,3.391275569,4.043691991,3.562213683,3.518961725,1.279367412,3.049584188,4.284656025,1.594667611,0.711119914,1.211080293,4.597981437,5.870915123,3.232280301,4.183577221,3.331043953,1.716178536,3.231912523,2.863884597,7.074643016,2.174779819,2.868047068,1.530851837,5.770660185,1.721537512,0.480127818,0.655728936,3.29978745,5.450133938,1.632007295,1.56902188,5.529981909,5.003661171,4.478612526,4.772018707,4.851767831,2.621562046,5.10861534,4.818233823,1.645758404,6.857421462,2.363783186,2.097947472,1.193246411,1.280159407,3.660940224,5.163494497,1.478131008,2.793613359,2.03002582,2.40953036,0.952925204,0.766380466,0.948223533,0.440792008,2.934650712,1.766303827
5.123368689,3.160355365,2.376101674,1.845434828,4.393259024,3.686599639,2.0615634,3.049193228,2.313952432,4.81230409,1.571790289,3.091355581,1.653094492,3.866087579,3.575050997,2.78743933,4.321570524,3.480122872,1.710458261,3.120558466,3.988514641,2.457282732,1.123121519,1.913271105,4.688942181,1.93886464,1.695834099,4.51553029,2.192259832,0.729204044,3.69825262,0.809574942,1.969781385,2.108327437,2.764043454,2.435204173,1.059031407,6.972346345,2.139628632,2.13620484,1.573460435,5.45394487,2.834808381,2.009707982,5.621766863,2.272258747,1.935550452,5.102332299,4.273117628,4.005227921,2.246375358,1.496035085,1.977957412,0.701055202,1.879633863,1.287874722,0.97078994,3.31773959,4.065803678,1.197827505,3.845719597,5.816839144,0.963378152,4.680574449,3.353131244,1.462749824,3.180651977,1.486478083,3.404810159,4.745630182,1.30754164,2.215285825,3.489413569,4.680606219,5.532314675,2.696221526,4.167848373,0.909866717,2.013550971,1.668112507,3.456360916,3.203975435,6.800836832,2.934866756,2.984983863,2.963169334,1.396522151,0.700486464,2.474352092,0.594119855,2.309262513,2.049737454,4.749543528,1.372660972,5.368797285,2.773287241,4.635907165,4.964562078,2.72951523,1.894232462,4.440307283
