0.000000000000000000e+00,1.000000000000000056e-01,2.000000000000000111e-01,3.000000000000000444e-01,4.000000000000000222e-01,5.000000000000000000e-01,6.000000000000000888e-01,7.000000000000000666e-01,8.000000000000000444e-01,9.000000000000000222e-01,1.000000000000000000e+00,1.100000000000000089e+00,1.200000000000000178e+00,1.300000000000000044e+00,1.400000000000000133e+00,1.500000000000000000e+00,1.600000000000000089e+00,1.700000000000000178e+00,1.800000000000000044e+00,1.900000000000000133e+00,2.000000000000000000e+00
0.000000000000000000e+00,5.560510544015532242e-01,4.657532419587911754e+00,1.761698571314657569e+00,1.881220800084067557e+00,3.134469607535084492e-16,-1.029037201721668016e+00,-2.443291479924605270e+00,-7.736339875837092706e-01,-2.319979677441454058e+00,-6.539037398589921512e-16,9.949872391445730990e-01,1.816254798489521205e+00,5.533732751353822366e+00,1.461919780812949154e+00,8.891493057079430926e-16,-4.266501183892121851e-01,-6.808159105694333579e-01,-9.799408941180154375e-01,-1.507892389026532776e+00,-1.844037977073159841e-15
0.000000000000000000e+00,1.127037126232294462e+00,3.164167292972630108e+00,3.885753121039191349e+00,1.494517231053388961e+00,2.331750998210341529e-16,-1.761858842780364309e+00,-7.151792069112365979e-01,-2.931925274045160901e+00,-1.906137614687365645e+00,-8.315254636657275207e-16,1.235760147797107633e+00,1.605370532261794825e+00,3.473712417294513966e+00,1.290044306794786877e+00,1.124500971433954921e-15,-1.706414684163644724e+00,-7.010461538337394716e-01,-3.515437408687349219e+00,-1.398384494336088579e+00,-1.009738093148675060e-15
0.000000000000000000e+00,1.848317253741286192e+00,1.754543136272764370e+00,6.477944726867332914e-01,1.470649120641629892e+00,2.760384874237930004e-16,-1.017861962033616230e+00,-1.751414324778855836e+00,-2.437740286389969313e+00,-1.297012342640067262e+00,-1.915972534913708663e-16,4.429955485029807849e-01,7.881335862876943932e-02,1.604036476463212901e+00,8.505742493060928222e-01,4.006979691430998454e-16,-5.703939121785938093e-01,-1.136505696074273652e+00,-5.607906643729462237e-01,-4.299339753402877662e-01,-7.507400218749127750e-16
0.000000000000000000e+00,1.119618597341508259e+00,1.677122472113285800e+00,1.729375137711898214e+00,1.281443160555653771e+00,2.069110325994935829e-16,-8.844659283839092501e-01,-6.724194886574360597e-01,-6.100468518987230970e-01,-4.738569757505163293e-01,-2.285290876994082148e-16,1.187190041310520972e+00,7.301068378308299689e-01,8.234489363623744840e-01,2.902043627400491266e-01,5.639219966091575590e-16,-9.372999091488437573e-02,-1.436833685834829177e+00,-1.241446807596455093e+00,-5.094010058866085267e-01,-8.040326395447231669e-17
0.000000000000000000e+00,7.031320471875579514e-01,9.534067783359686521e-01,5.520485698010185738e-01,1.525690051725524243e-01,1.577497715526466996e-16,-8.770647862366355296e-01,-2.772739204404772728e+00,-1.143232677096298833e+00,-6.363199630761666725e-01,-3.972599192702115976e-16,3.064963422164059814e-01,1.131087913670979495e+00,2.878674891566550098e+00,6.053985074699146374e-01,3.555229502596209455e-16,-8.063082586867915680e-01,-4.467506351346830940e+00,-2.802629455819963145e+00,-1.105816047679884173e+00,-1.047009227330945696e-15
0.000000000000000000e+00,3.474774041143610104e-01,3.533304286379289616e-01,8.446953425620322697e-01,4.557903549107271413e-02,4.418211872532971693e-17,-5.558594507912871796e-01,-8.853758050146043335e-02,-8.731409373125278428e-01,-5.695762973327154199e-01,-7.263247974186926103e-17,5.811607370358713442e-01,1.635091806158953665e-01,2.981425521918733557e-01,3.434373854352038569e-01,6.396405518220175385e-17,-2.638759932985113577e-01,-9.375830917442904422e-01,-9.665400022264171165e-01,-1.796969300192154118e-01,-1.857343769136892280e-16
0.000000000000000000e+00,2.626600951449710175e-01,6.275836386146840251e-01,1.648806342787625112e-01,2.600856396917657354e-01,9.341820993717240508e-17,-4.756926309804105912e-01,-9.590790247611030717e-02,-3.708194771675278889e-01,-2.728719168400841055e-01,-1.347975285802717710e-17,3.300226985365622978e-01,2.105671497888512711e-01,5.874573028525105212e-01,1.075823594518298676e-01,1.806540653862885154e-16,-3.221383878601826178e-01,-4.232290308074235785e-01,-2.216725717876348034e-01,-3.445823267663780665e-01,-3.706889204490397548e-16
0.000000000000000000e+00,5.460858506296571990e-01,6.218683529039408242e-01,4.100119377781602514e-01,6.291892791861516399e-01,8.031118728954162392e-17,-3.302153469175374556e-01,-6.959098321924693797e-01,-3.926280655462254798e-01,-4.802672027837678881e-01,-5.102481936505723049e-17,1.397943916407316800e-01,7.647108512634881450e-01,9.385807234138906496e-01,3.736740017835685213e-01,3.288963814322941102e-16,-2.076310572400096310e-01,-6.356854062089035695e-01,-1.167242429465665143e+00,-6.476108059786771509e-01,-3.941749788429570463e-16
0.000000000000000000e+00,1.141169320514041852e+00,1.388247271400719685e+00,1.078202962672907939e+00,1.586357177038622002e+00,2.773526441930636068e-16,-7.444077113697050718e-01,-1.781503807292276864e+00,-1.351936318645537760e+00,-1.737669709334173751e+00,-2.364998836105672262e-16,1.116254262702847555e+00,9.658273225418213537e-01,2.258777724569275058e+00,1.290911320363347770e+00,6.291193059246443597e-16,-1.560471253658080260e+00,-2.033276241525529215e+00,-9.993423428218463078e-01,-1.126799101046525031e+00,-1.200266034186629976e-15
0.000000000000000000e+00,5.178908521461885739e-01,5.987061041820649354e-01,1.200406825778910447e+00,4.703371696114566070e-01,3.358945128257878661e-16,-1.490691856210241417e-01,-1.236451011419079649e+00,-4.897244975298726266e-01,-7.960101159829114925e-01,-5.098597255185546751e-16,8.657496324117127662e-01,2.679388135789457781e+00,2.630707609132652003e+00,1.706434474156750813e-01,6.674338130535796735e-16,-4.465298808813328302e-01,-3.857786986004675178e+00,-3.038144097949520006e+00,-1.514535876011299687e+00,-2.325366857375051563e-16
0.000000000000000000e+00,4.287454814529736424e-01,3.834098521118052827e-01,6.388689962264001432e-01,2.895337772493874473e-01,8.964143983328780646e-17,-3.154608600532956553e-01,-4.132347045463226065e-01,-1.088907092163642565e+00,-5.394024289726365717e-01,-1.012240616381315506e-16,2.661447798952587540e-01,3.652487388520726519e-01,5.989413514657966342e-01,2.877673854676077170e-01,1.942342003602028486e-16,-2.889846708775654083e-01,-4.888514066202817032e-01,-7.877669715591730792e-01,-2.807720294164681163e-01,-2.620623511469213038e-16
